date,open,close,low,high,volume,change,h1,h2,h3,dea,dif,macd,k,d,j,qsddS,qsddM,qsddL,wrS,wrM,wrL,label1
2018-01-02,0.8761574074074073,0.8745724059293045,0.9275184275184274,0.8804100227790433,0.03607850907353233,0.46119638013468056,0.9152501214181641,0.9663381543581211,1.0,0.15677966101694915,0.30395913154533843,0.7220376522702104,0.5129045289285874,0.4310635701209663,0.5975526902683622,0.57778,0.25026348052394987,0.1677890815303052,0.57778,0.24762,0.14856999999999998,0.8768529076396808
2018-01-03,0.8865740740740741,0.8768529076396808,0.9287469287469287,0.8792710706150342,0.03746110094523246,0.4175131806827754,0.9204711024769305,0.9668501215922182,0.9975322490185083,0.18785310734463276,0.3384418901660281,0.7320044296788483,0.5663629426814489,0.48867511396676117,0.6319804451533815,0.6,0.2952272385090229,0.18320437502985146,0.6,0.27979,0.15429,0.87115165336374
2018-01-04,0.8958333333333333,0.87115165336374,0.9373464373464373,0.8940774487471527,0.04569109197076889,0.3794042024888974,0.9225352112676055,0.9673620888263151,0.9949523275378576,0.21751412429378528,0.36270753512132825,0.7253599114064231,0.5812199829435791,0.5323713461837587,0.607389191664082,0.54444,0.32666207816230397,0.19875101494961073,0.54444,0.26344,0.14,0.8768529076396808
2018-01-05,0.8796296296296295,0.8768529076396808,0.9324324324324323,0.8792710706150342,0.030833692700381124,0.4337995585343945,0.9256920835356969,0.968258031485985,0.9924845765563659,0.24717514124293785,0.3882503192848021,0.7231450719822813,0.611910319134611,0.5723943190112112,0.6185549500051694,0.6,0.388262749231067,0.22675168362229542,0.6,0.29032,0.15429,0.8700114025085519
2018-01-08,0.8912037037037037,0.8700114025085519,0.9312039312039312,0.8769931662870161,0.02770428559773424,0.373940021739214,0.9259349198640117,0.9691539741456547,0.9900168255748739,0.2740112994350282,0.40229885057471265,0.7065337763012182,0.603460658018762,0.5960850473216316,0.5726438920643361,0.53333,0.4603058524939238,0.24622677556478959,0.53333,0.25806,0.13714,0.8745724059293045
2018-01-09,0.8842592592592592,0.8745724059293045,0.9336609336609335,0.8769931662870161,0.0263114954719752,0.4282434025573593,0.9275133559980573,0.9700499168053245,0.987549074593382,0.2994350282485876,0.42017879948914433,0.6965669988925802,0.5941245118721666,0.6085525922203476,0.5388143028047322,0.57778,0.5161207063428903,0.273976691980704,0.57778,0.28415,0.14856999999999998,0.8517673888255416
2018-01-10,0.8865740740740741,0.8517673888255416,0.914004914004914,0.8758542141230069,0.03934923483956689,0.296992572671141,0.9215638659543467,0.9701779086138488,0.9848569826135727,0.3192090395480226,0.41379310344827586,0.6555924695459578,0.46114053593069704,0.5696064706797325,0.32433130990887205,0.35556,0.5440281332673736,0.28619190906051484,0.35556,0.17486000000000002,0.09143000000000001,0.8574686431014823
2018-01-11,0.8680555555555555,0.8574686431014823,0.914004914004914,0.8895216400911162,0.05769298010466323,0.43293733563072456,0.9191355026711996,0.9700499168053245,0.9822770611329221,0.3347457627118644,0.41507024265644954,0.6334440753045404,0.38040307015575203,0.5149383203512928,0.2324279616583219,0.41111,0.5207127954745875,0.30413860629507566,0.41111,0.20219,0.10571,0.8529076396807298
2018-01-12,0.8738425925925926,0.8529076396807298,0.914004914004914,0.8633257403189066,0.04449352556556603,0.38292302045858934,0.9159786304031082,0.9695379495712275,0.9795849691531129,0.3474576271186441,0.41379310344827586,0.6112956810631229,0.2900938103146461,0.4464027184512485,0.13873011653152556,0.36667,0.4793947475964123,0.3179419210010985,0.36667,0.18539000000000003,0.09429,0.8289623717217788
2018-01-15,0.8599537037037036,0.8289623717217788,0.8894348894348894,0.8507972665148064,0.03487948577489248,0.28699484041563056,0.9065080135988344,0.9681300396774607,0.9766685361749862,0.3516949152542373,0.3920817369093232,0.5669988925802879,0.21179137304187798,0.3728777055888582,0.07489624411065327,0.11364,0.4002968188759598,0.3203658594832115,0.13333,0.07229000000000001,0.03429,0.8392246294184721
2018-01-16,0.8414351851851851,0.8392246294184721,0.8906633906633906,0.8451025056947609,0.022447814077087146,0.4549710864696366,0.9028654686741135,0.9663381543581211,0.9738642736960181,0.35451977401129947,0.3856960408684547,0.5514950166112956,0.2147762466897078,0.3249219282817043,0.13997814110800952,0.14815,0.3241240616867055,0.3271361704160099,0.23332999999999998,0.14,0.06,0.8620296465222349
2018-01-17,0.8518518518518519,0.8620296465222349,0.8857493857493857,0.887243735763098,0.06869835312765883,0.5179372556132271,0.9071151044196211,0.965314219889927,0.9715086932136848,0.36016949152542377,0.40229885057471265,0.5714285714285714,0.36138291664796446,0.3450590473455616,0.4045593513226107,0.54687,0.3136708751855118,0.35147107990638576,0.45555999999999996,0.30597,0.11714000000000001,0.8631698973774231
2018-01-18,0.8715277777777778,0.8631698973774231,0.9201474201474201,0.8735763097949887,0.04384520798610706,0.4111718679151179,0.9105148130160271,0.9646742608473058,0.9692652832305104,0.36723163841807915,0.41762452107279696,0.5858250276854928,0.46534853449436686,0.3954317575409503,0.5476390919698112,0.5625,0.33308239950100016,0.37770454219802263,0.46667000000000003,0.44681,0.12,0.8677309007981757
2018-01-19,0.8761574074074073,0.8677309007981757,0.9213759213759213,0.8769931662870161,0.04817218149395681,0.42789969483816953,0.9144001942690625,0.9646742608473058,0.9671340437464947,0.37853107344632775,0.43422733077905495,0.5991140642303433,0.5595964809910678,0.4625195927109133,0.6509075871032538,0.625,0.39730712150216163,0.40638582413908386,0.51111,0.48936,0.13143000000000002,0.8859749144811858
2018-01-22,0.8749999999999999,0.8859749144811858,0.9201474201474201,0.887243735763098,0.06263621953635823,0.49437819976393327,0.922656629431763,0.9654422116984513,0.9654514862591139,0.3926553672316384,0.46487867177522346,0.6290143964562569,0.7221711028322636,0.5650238702035248,0.8453483391672945,0.875,0.5093347385627943,0.44901370779003674,0.68182,0.68889,0.17714,0.8779931584948689
2018-01-23,0.9004629629629629,0.8779931584948689,0.9373464373464373,0.887243735763098,0.04085129197309992,0.36952850952432387,0.9261777561923263,0.9665941379751696,0.9635445877734157,0.4081920903954802,0.48275862068965514,0.6345514950166112,0.7869181740652632,0.6563647893559232,0.8604206359756008,0.76563,0.5914868904996451,0.48157567941921003,0.58333,0.6111099999999999,0.15714,0.9122006841505131
2018-01-24,0.8888888888888888,0.9122006841505131,0.9373464373464373,0.9214123006833713,0.12647874683854124,0.5705247547463713,0.9390480815930062,0.9690259823371304,0.9623107122826698,0.4307909604519774,0.5274584929757343,0.6766334440753045,0.8603954396516899,0.7433863383466743,0.8980829160943478,0.8977299999999999,0.6712193233389973,0.5229498017863112,0.8977299999999999,0.9042600000000001,0.24286000000000002,0.9327251995438997
2018-01-25,0.9259259259259258,0.9327251995438997,0.9668304668304668,0.9977220956719818,0.19141977179221203,0.4985408174567822,0.954589606605148,0.9729937284013824,0.9615255187885586,0.4604519774011299,0.5798212005108557,0.7220376522702104,0.8076776336460344,0.7826555152733409,0.7455211425701922,0.62581,0.7473383089927517,0.5477026317046377,0.62581,0.63975,0.29429,0.9304446978335235
2018-01-26,0.9363425925925926,0.9304446978335235,0.9828009828009827,0.9453302961275628,0.09133410645811722,0.39526413506198593,0.9649101505585235,0.9776014335082555,0.960628154795289,0.4929378531073446,0.6181353767560664,0.7386489479512736,0.7677072579559227,0.794632494585831,0.6518159126825883,0.6129,0.7563611726496462,0.5723002340354396,0.6129,0.6273299999999999,0.28857,0.8996579247434435
2018-01-29,0.9340277777777778,0.8996579247434435,0.9606879606879607,0.9259681093394079,0.08205369526451357,0.26638332514894114,0.9629674599320057,0.9815691795725073,0.9592821088053842,0.518361581920904,0.6206896551724137,0.6998892580287929,0.6759055612909017,0.7699845651315553,0.5009895579482181,0.43871000000000004,0.7277224528423634,0.581494483450351,0.43871000000000004,0.45963,0.21765,0.8928164196123147
2018-01-30,0.9074074074074073,0.8928164196123147,0.9570024570024569,0.9009111617312073,0.031058054289677037,0.3711943049784629,0.9594463331714423,0.9847689747856138,0.9578238923163208,0.538135593220339,0.6143039591315453,0.6589147286821705,0.5507428520131065,0.7090706773394594,0.3290797111081572,0.4,0.6425698492246145,0.5854109948894302,0.4,0.42235999999999996,0.2,0.8563283922462942
2018-01-31,0.8993055555555555,0.8563283922462942,0.9213759213759213,0.8929384965831435,0.046399142181144305,0.2310407118570999,0.9458474987858183,0.9860488928708563,0.9556926528323052,0.5451977401129944,0.5747126436781609,0.5802879291251384,0.3730530993312087,0.6053100733455377,0.10635532515101837,0.19355,0.5218527520271868,0.5764913788986006,0.19355,0.2236,0.10587999999999999,0.8027366020524516
2018-02-01,0.8692129629629629,0.8027366020524516,0.8587223587223587,0.8633257403189066,0.05455628853483141,0.14230315889712394,0.9198640116561436,0.9842570075515168,0.9526640493550198,0.5338983050847458,0.49680715197956576,0.4617940199335548,0.25926881816957675,0.4956866123455017,0.017021873661512102,0.02825,0.3853698406211688,0.5421622008883794,0.02825,0.02825,0.014039999999999999,0.8084378563283923
2018-02-02,0.8217592592592592,0.8084378563283923,0.8439803439803439,0.816628701594533,0.036401939416543315,0.4364838752432838,0.902986886838271,0.9809292205298861,0.949747616376893,0.5112994350282486,0.4393358876117497,0.3986710963455149,0.2163808968086539,0.4073608767962478,0.04138419956577606,0.1164,0.25870561159744476,0.5173854898027415,0.1164,0.1164,0.05978,0.8050171037628279
2018-02-05,0.8032407407407407,0.8050171037628279,0.8476658476658476,0.8086560364464692,0.025820522383710767,0.38931561923762864,0.8898737251092762,0.9763215154230129,0.9468311833987663,0.4844632768361582,0.39335887611749687,0.36101882613510516,0.1818528659275551,0.33621690177919766,0.061049817596408054,0.10053000000000001,0.16929430236809842,0.48739074365955004,0.10053000000000001,0.10053000000000001,0.05163,0.7445838084378564
2018-02-06,0.8067129629629629,0.7445838084378564,0.7936117936117936,0.7995444191343963,0.052118905814753085,0.09137252684832568,0.8621903836813987,0.969281965954179,0.9429052159282111,0.442090395480226,0.30395913154533843,0.2724252491694352,0.13262489339736974,0.27128276918290917,0.043998404891665566,0.030430000000000002,0.10006882756543996,0.46696040502459757,0.030430000000000002,0.030430000000000002,0.01711,0.7525655644241733
