date,open,close,low,high,volume,change,h1,h2,h3,dea,dif,macd,k,d,j,qsddS,qsddM,qsddL,wrS,wrM,wrL,label1
1999-08-23,1631.44,1645.0,1626.95,1645.0,10643619,0.00986537174709775,1617.61,1597.537,1432.735,15.269,15.054,-0.431,69.18,51.132,105.277,87.76,75.885,58.09,87.76,60.944,84.304,1648.47
1999-08-24,1650.54,1648.47,1638.96,1655.14,10960980,0.0021094224924012323,1626.427,1600.578,1436.694,15.639,17.119,2.96,77.401,59.889,112.425,90.863,85.59,59.911,90.863,62.163,84.794,1625.77
1999-08-25,1649.61,1625.77,1618.54,1651.09,9267886,-0.01377034462258946,1626.239,1603.279,1440.163,15.858,16.731,1.748,75.894,65.224,97.235,71.918,89.234,61.151,70.568,54.189,81.59,1638.23
1999-08-26,1622.17,1638.23,1615.86,1638.23,8239467,0.007664060721996368,1629.665,1606.056,1443.797,16.132,17.231,2.197,78.725,69.724,96.726,84.386,89.056,62.666,81.708,58.566,83.349,1633.9
1999-08-27,1642.06,1633.9,1627.26,1644.47,8223116,-0.0026430965126996377,1630.875,1608.669,1447.285,16.322,17.08,1.517,78.677,72.708,90.613,80.388,88.936,64.05,77.836,57.045,82.737,1619.04
1999-08-30,1635.55,1619.04,1614.45,1637.31,8956628,-0.009094803843564555,1627.494,1610.65,1450.437,16.174,15.582,-1.183,73.649,73.022,74.904,66.667,86.229,65.16,64.551,71.157,80.64,1627.12
1999-08-31,1622.88,1627.12,1609.8,1630.01,7354983,0.004990611720525699,1627.387,1612.412,1453.679,15.914,14.876,-2.077,68.548,71.531,62.584,74.127,84.354,66.251,71.775,83.134,81.78,1599.55
1999-09-01,1627.82,1599.55,1595.96,1629.08,6022968,-0.016944048379959647,1619.433,1613.151,1456.355,15.122,11.953,-6.337,47.721,63.594,15.975,48.67,81.861,66.486,48.027,68.405,77.888,1611.96
1999-09-02,1591.58,1611.96,1572.42,1614.11,6645003,0.00775843205901665,1617.298,1613.588,1459.21,14.201,10.518,-7.367,47.747,58.312,26.618,60.129,77.813,67.198,60.129,75.035,79.64,1587.89
1999-09-03,1613.3,1587.89,1583.45,1614.41,5677667,-0.014932132310975418,1608.896,1613.094,1461.571,12.832,7.353,-10.958,38.065,51.563,11.07,32.18,74.267,67.562,37.904,62.175,76.242,1560.68
1999-09-06,1577.51,1560.68,1556.83,1577.56,4397956,-0.01713594770418608,1595.12,1611.202,1463.39,10.789,2.618,-16.341,26.738,43.288,-6.361,4.74,63.342,65.798,12.779,47.639,72.401,1562.79
1999-09-07,1558.86,1562.79,1556.74,1574.65,4285779,0.0013519747802239407,1585.883,1608.537,1465.214,8.441,-0.952,-18.786,20.124,35.567,-10.761,6.148,47.729,64.48,14.728,48.766,72.699,1571.6
1999-09-08,1563.62,1571.6,1563.61,1581.93,3800902,0.005637353707151918,1581.802,1605.723,1467.166,6.145,-3.036,-18.363,19.062,30.065,-2.944,15.102,34.349,63.72,22.862,53.473,73.942,1675.12
1999-09-09,1590.71,1675.12,1590.7,1675.26,16048308,0.06586917790786459,1608.464,1606.011,1470.982,5.641,3.624,-4.034,46.002,35.378,67.251,99.882,32.451,67.121,99.891,99.931,88.557,1659.93
1999-09-10,1690.03,1659.93,1656.72,1695.64,19375714,-0.009068007068150238,1623.169,1607.817,1474.448,6.031,7.589,3.117,55.432,42.062,82.171,74.291,45.119,69.484,74.431,84.067,86.412,1670.14
1999-09-13,1664.51,1670.14,1656.17,1671.64,11315492,0.006150861783328234,1636.589,1610.846,1478.039,7.109,11.423,8.628,64.168,49.431,93.643,81.641,61.648,71.182,81.741,88.623,87.853,1672.89
1999-09-14,1675.71,1672.89,1668.13,1681.85,10441923,0.0016465685511394253,1646.961,1614.647,1481.614,8.591,14.517,11.852,70.653,56.505,98.948,83.621,78.045,72.536,83.621,89.85,88.075,1662.8
1999-09-15,1675.19,1662.8,1657.79,1679.14,9495406,-0.006031478459432566,1651.486,1618.525,1484.939,10.067,15.97,11.807,72.554,61.855,93.953,76.357,83.121,71.963,76.357,85.348,86.631,1645.51
1999-09-16,1662.46,1645.51,1643.98,1664.96,7616144,-0.010398123646860696,1649.779,1621.815,1487.885,11.163,15.547,8.769,69.673,64.461,80.096,63.909,79.165,71.027,63.909,77.634,82.785,1648.56
1999-09-17,1644.8,1648.56,1636.48,1662.17,6818082,0.0018535286932318579,1649.431,1624.722,1490.833,11.987,15.282,6.591,68.483,65.802,73.847,66.105,76.141,69.746,66.105,68.36,82.18,1633.84
1999-09-20,1649.12,1633.84,1628.89,1651.54,5151690,-0.008929004707138368,1644.976,1626.854,1493.457,12.335,13.726,2.783,63.386,64.996,60.166,55.508,71.048,67.848,55.508,58.468,79.309,1625.59
1999-09-21,1630.02,1625.59,1617.81,1630.27,4266701,-0.005049454046907898,1639.437,1628.179,1495.882,12.206,11.693,-1.027,53.34,61.111,37.798,49.568,64.641,66.296,49.568,52.923,76.695,1617.06
1999-09-22,1625.17,1617.06,1613.58,1632.41,3878257,-0.005247325586402459,1633.044,1628.691,1498.105,11.622,9.286,-4.673,36.974,53.065,4.791,43.427,59.126,64.092,43.427,47.191,75.172,1604.2
1999-09-23,1618.77,1604.2,1597.12,1622.67,5539336,-0.007952704290502455,1624.803,1628.281,1500.052,10.551,6.268,-8.566,27.434,44.522,-6.74,34.168,53.009,61.554,34.168,38.548,70.133,1619.33
1999-09-24,1609.83,1619.33,1609.83,1631.4,5280572,0.00943149233262678,1623.239,1627.751,1502.24,9.449,5.039,-8.819,27.027,38.69,3.701,45.061,48.064,59.97,45.061,48.716,72.789,1602.16
1999-09-27,1624.46,1602.16,1598.71,1629.19,5361426,-0.010603150685777355,1617.216,1626.642,1504.074,8.089,2.65,-10.879,20.066,32.482,-4.765,29.198,44.877,57.551,32.7,37.177,69.375,1591.43
1999-09-28,1602.79,1591.43,1586.55,1606.02,5776778,-0.006697208768162991,1609.849,1624.874,1505.677,6.449,-0.109,-13.117,15.452,26.806,-7.255,4.473,40.755,55.528,24.975,29.966,66.862,1584.95
1999-09-29,1593.72,1584.95,1581.0,1608.6,5084033,-0.00407180963033248,1602.735,1622.544,1507.131,4.602,-2.786,-14.776,11.924,21.845,-7.919,3.446,36.985,52.927,20.31,25.612,65.559,1570.7
1999-09-30,1588.99,1570.7,1567.72,1595.01,4253213,-0.008990819899681377,1593.582,1619.495,1508.298,2.484,-5.988,-16.945,9.134,17.608,-7.814,2.611,31.283,50.499,10.05,16.035,62.693,1534.52
1999-10-08,1568.24,1534.52,1531.8,1568.38,3312754,-0.023034315910103815,1576.707,1614.991,1508.779,-0.275,-11.315,-22.079,6.991,14.069,-7.166,1.813,22.758,49.935,1.66,1.66,54.299,1522.48
1999-10-11,1529.22,1522.48,1516.62,1538.34,3335240,-0.007846101712587625,1561.214,1609.33,1509.03,-3.484,-16.32,-25.671,6.347,11.495,-3.948,3.606,14.982,49.357,3.273,3.273,50.385,1537.8
1999-10-12,1526.45,1537.8,1526.45,1538.28,2339862,0.010062529557038475,1554.524,1603.561,1509.558,-6.554,-18.833,-24.558,10.382,11.124,8.899,14.278,9.922,48.814,11.831,11.831,49.991,1507.42
1999-10-13,1540.6,1507.42,1504.39,1544.45,3626421,-0.019755494862790924,1541.066,1596.983,1509.519,-9.845,-23.011,-26.331,7.717,9.988,3.174,1.92,6.394,43.64,1.584,1.584,42.442,1508.73
1999-10-14,1504.5,1508.73,1494.94,1535.24,4033688,8.690345092939893E-4,1531.827,1590.124,1509.504,-13.06,-25.917,-25.715,8.569,9.515,6.675,8.806,5.239,40.002,7.378,6.871,38.54,1543.8
1999-10-15,1515.91,1543.8,1515.91,1550.71,5670809,0.023244715754309874,1535.248,1584.348,1510.134,-15.468,-25.101,-19.267,20.042,13.024,34.077,35.542,8.524,36.922,26.141,24.345,46.49,1501.67
1999-10-18,1547.27,1501.67,1499.46,1549.37,5602672,-0.02728980437880547,1525.654,1578.17,1509.978,-17.882,-27.537,-19.31,15.335,13.794,18.416,4.896,10.098,32.64,3.654,3.353,34.662,1470.9
1999-10-19,1493.47,1470.9,1468.1,1493.49,4861672,-0.02049052055378344,1510.01,1570.995,1509.261,-20.623,-31.586,-21.927,10.959,12.849,7.178,1.715,8.994,28.603,1.422,1.231,26.763,1485.83
1999-10-20,1469.28,1485.83,1463.43,1490.76,4311835,0.01015024814739264,1503.102,1563.848,1508.831,-23.14,-33.207,-20.136,14.42,13.373,16.515,13.336,9.297,25.621,11.271,9.646,23.604,1458.53
1999-10-21,1486.93,1458.53,1452.71,1488.01,4772685,-0.018373568981646594,1490.367,1556.113,1507.908,-25.767,-36.277,-21.02,11.593,12.78,9.22,3.298,6.9,22.149,2.927,2.396,2.722,1497.46
1999-10-22,1457.64,1497.46,1457.5,1512.93,7846548,0.026691257636113117,1492.393,1549.406,1507.717,-27.646,-35.163,-15.034,22.95,16.17,36.51,28.706,6.04,20.041,24.903,18.421,14.746,1468.27
1999-10-25,1499.14,1468.27,1465.14,1499.39,5165267,-0.019493008160485124,1485.501,1542.679,1506.993,-29.361,-36.218,-13.715,20.592,17.644,26.489,9.981,8.57,17.593,8.659,6.405,5.127,1482.67
1999-10-26,1467.52,1482.67,1467.51,1496.45,0,0.00980746048070184,1484.692,1536.575,1506.547,-30.585,-35.483,-9.796,23.919,19.736,32.285,21.054,9.553,15.758,16.766,12.333,9.872,1536.82
1999-10-27,1509.64,1536.82,1504.99,1537.3,16142508,0.03652195026539949,1499.586,1532.682,1507.102,-30.505,-30.184,0.643,44.555,28.009,77.647,72.715,13.917,15.552,47.07,34.623,27.716,1514.53
1999-10-28,1541.29,1514.53,1507.79,1542.05,13283153,-0.014503975742116815,1503.856,1529.647,1507.238,-29.897,-27.465,4.863,51.022,35.68,81.706,63.082,18.824,14.327,35.029,25.448,20.371,1504.56
1999-10-29,1515.18,1504.56,1494.71,1520.47,8505134,-0.0065829003057054185,1504.057,1526.954,1507.189,-29.081,-25.818,6.526,53.36,41.573,76.934,52.908,21.569,13.494,33.261,21.344,17.086,1493.1
1999-11-01,1501.74,1493.1,1488.23,1506.99,6191495,-0.007616844791832853,1500.926,1524.214,1506.931,-28.295,-25.148,6.294,50.643,44.596,62.737,41.214,23.973,12.791,25.909,16.626,13.309,1487.47
1999-11-02,1491.76,1487.47,1481.57,1499.87,4450310,-0.003770678454222679,1497.082,1521.358,1506.574,-27.593,-24.785,5.616,46.731,45.308,49.578,35.469,21.971,12.197,24.427,14.309,11.454,1475.68
1999-11-03,1488.37,1475.68,1472.73,1492.31,4845559,-0.007926210276509754,1490.967,1518.159,1506.007,-27.106,-25.159,3.894,38.322,42.979,29.006,23.439,17.432,11.85,19.858,9.455,7.569,1464.83
1999-11-04,1474.14,1464.83,1457.14,1474.14,5905900,-0.007352542556651941,1483.499,1514.51,1505.251,-26.891,-26.03,1.721,28.567,38.175,9.35,12.539,13.427,12.041,12.367,4.989,4.989,1465.23
1999-11-05,1464.6,1465.23,1460.68,1478.83,5599236,2.7306922987656654E-4,1478.279,1510.697,1504.517,-26.789,-26.385,0.81,22.22,32.857,0.947,14.014,10.025,12.157,12.776,5.154,5.154,1471.38
1999-11-08,1464.49,1471.38,1458.65,1477.14,4784301,0.004197293257713868,1476.308,1507.077,1503.909,-26.606,-25.871,1.47,20.404,28.706,3.8,20.898,7.871,11.968,19.051,7.685,7.685,1464.03
1999-11-09,1474.0,1464.03,1461.48,1479.83,4404270,-0.004995310524813533,1472.8,1503.469,1503.177,-26.437,-25.76,1.353,16.307,24.573,-0.224,12.671,6.598,12.165,11.551,4.66,4.66,1450.15
1999-11-10,1463.69,1450.15,1436.74,1463.73,6789040,-0.009480680040709467,1466.329,1499.559,1502.204,-26.447,-26.487,-0.08,16.21,21.785,5.06,12.734,6.165,12.117,11.766,5.18,5.18,1443.91
1999-11-11,1449.62,1443.91,1440.98,1459.45,4677749,-0.004303003137606461,1459.923,1495.387,1501.135,-26.608,-27.252,-1.289,14.209,19.26,4.107,6.808,5.982,11.011,6.366,2.769,2.769,1450.33
1999-11-12,1446.26,1450.33,1444.13,1452.93,3407056,0.004446260501000648,1457.182,1491.365,1500.202,-26.692,-27.029,-0.674,16.648,18.389,13.166,12.905,5.554,11.2,12.905,5.249,5.249,1451.54
1999-11-15,1451.55,1451.54,1436.68,1454.09,8088194,8.342928850675615E-4,1455.57,1487.598,1499.31,-26.644,-26.45,0.388,20.003,18.927,22.154,14.103,5.674,11.535,14.103,5.738,5.738,1431.32
1999-11-16,1463.34,1431.32,1428.75,1469.6,8318590,-0.013930032930542752,1448.642,1483.497,1498.062,-26.776,-27.307,-1.062,15.012,17.622,9.793,2.268,5.371,11.094,2.268,0.963,0.963,1462.79
1999-11-17,1429.71,1462.79,1427.36,1462.85,6522850,0.021986697593829492,1452.684,1480.253,1497.415,-26.453,-25.158,2.59,32.516,22.587,52.375,38.052,6.539,11.882,30.892,13.922,13.206,1482.45
1999-11-18,1466.49,1482.45,1454.47,1498.08,10144896,0.013440070003213095,1461.189,1478.247,1497.14,-25.486,-21.619,7.734,47.644,30.939,81.053,69.182,10.836,12.349,48.034,21.647,20.535,1468.47
1999-11-19,1485.05,1468.47,1466.35,1489.9,5703342,-0.009430334918547011,1463.269,1476.67,1496.614,-24.332,-19.715,9.234,51.139,37.673,78.073,56.696,15.266,13.205,35.844,16.328,15.324,1464.59
1999-11-22,1468.22,1464.59,1457.61,1468.94,6152211,-0.002642205833282334,1463.646,1475.299,1496.027,-23.127,-18.308,9.638,51.641,42.329,70.266,52.644,19.562,13.638,32.461,15.669,13.877,1466.43
1999-11-23,1464.93,1466.43,1461.38,1471.91,4187684,0.0012563242955367343,1464.442,1474.156,1495.484,-21.871,-16.85,10.043,52.843,45.833,66.861,55.246,22.714,13.042,34.066,16.639,14.563,1454.58
1999-11-24,1466.09,1454.58,1451.03,1467.84,4205869,-0.008080849409791218,1461.624,1472.837,1494.733,-20.789,-16.461,8.656,48.058,46.575,51.025,38.49,22.457,12.718,29.234,12.142,10.146,1444.24
1999-11-25,1451.88,1444.24,1439.94,1451.89,4122105,-0.007108581171197128,1456.657,1471.134,1493.807,-19.99,-16.794,6.393,39.995,44.382,31.222,23.869,20.333,12.315,21.198,8.232,6.292,1444.51
1999-11-26,1443.44,1444.51,1441.52,1449.03,7099811,1.8694953747298357E-4,1453.187,1469.245,1492.902,-19.36,-16.841,5.038,34.747,41.17,21.901,24.251,18.379,12.172,23.652,8.364,6.393,1435.47
1999-11-29,1444.01,1435.47,1432.96,1444.59,5246518,-0.006258177513482056,1448.125,1467.022,1491.848,-18.97,-17.408,3.124,26.987,36.443,8.077,11.468,15.458,11.765,11.468,3.975,3.023,1434.97
1999-11-30,1433.9,1434.97,1429.55,1439.61,4909906,-3.483179725107456E-4,1444.366,1464.637,1490.805,-18.715,-17.693,2.042,20.628,31.171,-0.458,10.761,11.725,11.592,10.761,3.73,2.837,1447.12
1999-12-01,1434.98,1447.12,1432.95,1447.68,3272636,0.008467075966744854,1445.153,1462.586,1490.003,-18.321,-16.746,3.15,23.456,28.599,13.17,27.941,10.375,12.157,27.941,9.79,7.365,1435.84
1999-12-02,1446.69,1435.84,1433.54,1447.81,3742557,-0.007794792415279986,1442.492,1460.471,1489.009,-17.999,-16.713,2.573,20.587,25.929,9.904,11.991,9.798,12.235,11.991,4.679,3.161,1437.23
1999-12-03,1436.02,1437.23,1430.66,1440.54,3387095,9.680744372632745E-4,1440.989,1458.42,1488.059,-17.677,-16.386,2.582,19.768,23.875,11.554,13.956,9.182,12.254,13.956,5.446,3.679,1427.0
1999-12-06,1436.8,1427.0,1422.73,1437.18,3561060,-0.007117858658669815,1436.992,1456.164,1486.939,-17.493,-16.759,1.469,16.334,21.362,6.279,5.667,9.112,12.162,5.667,2.479,1.565,1428.26
1999-12-07,1426.69,1428.26,1424.76,1438.04,3368840,8.829712683952284E-4,1434.497,1453.884,1485.862,-17.346,-16.759,1.174,17.211,19.978,11.677,7.339,7.365,12.092,7.339,3.797,2.026,1424.85
1999-12-08,1428.77,1424.85,1422.05,1430.98,3763785,-0.0023875204794645806,1431.741,1451.553,1484.743,-17.245,-16.841,0.809,14.933,18.296,8.207,4.127,5.365,12.04,3.683,2.176,1.023,1416.73
1999-12-09,1424.91,1416.73,1413.63,1424.91,3194199,-0.005698845492507907,1427.452,1449.016,1483.495,-17.268,-17.36,-0.185,12.979,16.524,5.888,5.319,4.014,11.801,3.671,2.261,1.099,1428.94
1999-12-10,1416.37,1428.94,1413.45,1429.01,3770134,0.008618438234526012,1427.877,1446.791,1482.494,-17.134,-16.596,1.076,23.68,18.909,33.221,26.497,4.298,12.035,18.303,11.285,5.489,1417.11
1999-12-13,1429.19,1417.11,1415.29,1430.41,4059025,-0.008278864053074415,1424.801,1444.476,1481.294,-17.057,-16.751,0.612,19.337,19.052,19.908,6.729,5.133,12.118,4.325,2.666,1.297,1422.26
1999-12-14,1415.71,1422.26,1411.07,1422.36,3380488,0.0036341568403300316,1424.075,1442.329,1480.211,-16.9,-16.271,1.257,23.044,20.382,28.367,27.413,5.686,11.654,12.861,8.013,3.932,1451.06
1999-12-15,1423.76,1451.06,1423.74,1461.9,7539123,0.02024946212366231,1431.785,1441.219,1479.676,-16.203,-13.413,5.58,41.587,27.451,69.86,78.674,10.73,12.141,50.729,28.915,14.053,1434.87
1999-12-16,1451.73,1434.87,1432.83,1451.94,4602906,-0.01115736082587905,1432.666,1440.318,1478.854,-15.424,-12.311,6.226,43.332,32.745,64.508,46.823,16.593,12.254,39.119,18.171,8.363,1419.55
1999-12-17,1434.63,1419.55,1416.74,1438.23,4112405,-0.010676925435753718,1428.919,1439.118,1477.766,-14.846,-12.53,4.63,34.449,33.313,36.722,16.683,19.027,11.675,13.938,6.474,2.98,1395.5
1999-12-21,1416.5,1395.5,1388.06,1416.5,3536109,-0.016941988658377625,1419.371,1437.04,1476.256,-14.772,-14.478,0.588,26.325,30.983,17.007,10.076,19.642,10.804,9.326,4.831,2.419,1387.51
1999-12-22,1393.83,1387.51,1383.57,1397.17,3770233,-0.0057255463991401,1410.268,1434.222,1474.628,-15.113,-16.476,-2.726,19.227,27.064,3.551,5.03,15.28,9.97,5.03,2.486,1.263,1369.46
1999-12-23,1386.79,1369.46,1364.92,1387.2,3665315,-0.013008915251061222,1398.608,1430.473,1472.698,-15.949,-19.293,-6.689,14.378,22.836,-2.537,4.681,8.466,9.429,4.681,2.563,1.373,1355.37
1999-12-24,1367.69,1355.37,1352.1,1375.92,3136850,-0.010288726943466874,1386.254,1425.818,1470.545,-17.24,-22.405,-10.33,10.578,18.75,-5.765,2.978,4.877,8.815,2.978,1.722,0.952,1345.35
1999-12-27,1353.53,1345.35,1341.05,1359.08,3680544,-0.007392815246021369,1374.567,1420.423,1468.248,-18.869,-25.387,-13.035,8.238,15.246,-5.777,3.558,3.46,8.613,3.558,2.139,1.213,1348.82
1999-12-28,1346.45,1348.82,1342.94,1368.25,3374339,0.0025792544690972814,1367.211,1414.822,1466.057,-20.527,-27.157,-13.26,7.635,12.709,-2.512,6.429,3.146,8.549,6.429,3.866,2.191,1356.93
1999-12-29,1350.27,1356.93,1341.93,1358.14,3510445,0.00601266292018218,1364.274,1409.501,1464.054,-21.939,-27.587,-11.297,9.864,11.761,6.07,13.14,4.172,8.238,13.14,8.851,4.478,1366.58
1999-12-30,1357.82,1366.58,1357.82,1366.68,2582844,0.007111641720648717,1364.933,1404.81,1462.266,-22.919,-26.84,-7.842,15.333,12.951,20.096,21.125,6.762,8.728,21.125,15.385,7.2,1406.37
2000-01-04,1368.69,1406.37,1361.21,1407.52,9034034,0.02911648055730361,1376.772,1401.858,1461.24,-22.891,-22.775,0.231,39.08,21.661,73.918,54.05,13.372,10.464,54.05,41.128,18.421,1409.68
2000-01-05,1407.83,1409.68,1398.32,1433.78,10579993,0.0023535769392124214,1386.174,1400.207,1460.294,-22.126,-19.067,6.118,50.723,31.348,89.473,56.789,23.074,12.576,56.789,43.705,19.355,1463.94
2000-01-06,1406.04,1463.94,1400.25,1463.96,13480524,0.038491005050791664,1408.393,1401.069,1460.361,-20.024,-11.615,16.817,67.143,43.28,114.87,99.984,36.437,16.451,99.984,78.259,34.657,1516.6
2000-01-07,1477.15,1516.6,1477.15,1522.83,34515708,0.035971419593699094,1439.309,1405.094,1461.393,-16.308,-1.444,29.727,76.953,54.504,121.851,96.573,54.994,21.411,96.573,96.573,49.508,1545.11
2000-01-10,1531.71,1545.11,1506.4,1546.72,31253556,0.01879862851114334,1469.538,1411.878,1462.929,-11.283,8.815,40.197,84.375,64.461,124.201,99.217,72.236,26.506,99.217,99.217,57.548,1479.78
2000-01-11,1547.68,1479.78,1468.76,1547.71,21924574,-0.04228177929079478,1472.464,1418.255,1463.238,-6.718,11.542,36.519,78.579,69.167,97.404,67.13,82.367,29.405,67.13,67.13,39.124,1438.02
2000-01-12,1473.76,1438.02,1435.0,1489.28,15222883,-0.028220411142196807,1462.623,1422.926,1462.776,-3.332,10.215,27.092,67.951,68.762,66.33,46.922,81.378,31.725,46.922,46.922,27.347,1424.44
2000-01-13,1437.45,1424.44,1418.81,1444.07,8612932,-0.009443540423638007,1451.714,1425.956,1462.072,-1.07,7.975,18.091,56.995,64.84,41.307,40.351,70.433,33.399,40.351,40.351,23.517,1408.85
2000-01-14,1426.22,1408.85,1401.71,1433.47,7447027,-0.01094465193339147,1439.467,1427.378,1461.096,0.121,4.886,9.53,46.512,58.73,22.074,32.808,55.104,33.202,32.808,32.808,19.121,1433.33
2000-01-17,1408.99,1433.33,1402.66,1433.38,7649838,0.0173758739397381,1437.713,1428.466,1460.586,0.97,4.363,6.788,38.82,52.093,12.272,44.653,43.993,34.246,44.653,44.653,26.024,1426.62
2000-01-18,1436.89,1426.62,1421.64,1443.59,7767138,-0.004681406235828481,1434.544,1429.106,1459.963,1.449,3.369,3.838,31.841,45.343,4.837,41.156,40.494,35.923,41.406,41.406,24.132,1440.72
2000-01-19,1425.87,1440.72,1425.14,1443.67,8006596,0.00988350086217783,1436.309,1429.864,1459.61,1.895,3.676,3.562,30.133,40.273,9.855,48.008,40.789,38.105,48.229,48.229,28.109,1466.86
2000-01-20,1443.09,1466.86,1443.09,1466.9,10070802,0.018143705924815283,1445.038,1431.461,1459.743,2.708,5.959,6.504,34.963,38.503,27.884,57.423,45.283,41.128,60.878,60.878,36.916,1465.09
2000-01-21,1471.91,1465.09,1458.93,1476.46,15050973,-0.0012066591222066058,1450.767,1433.493,1459.841,3.674,7.54,7.731,37.779,38.262,36.814,55.7,50.713,44.108,60.021,60.021,36.397,1477.34
2000-01-24,1465.86,1477.34,1449.47,1477.41,16241516,0.008361261082936885,1458.359,1436.111,1460.162,4.873,9.669,9.592,53.975,43.499,74.925,52.895,55.701,47.461,65.949,65.949,40.312,1476.51
2000-01-25,1483.03,1476.51,1467.44,1490.46,13635987,-5.618205694017134E-4,1463.545,1438.999,1460.462,6.131,11.161,10.061,64.077,50.359,91.514,51.716,60.934,50.767,65.4,65.547,41.82,1481.12
2000-01-26,1477.3,1481.12,1469.98,1482.46,10384438,0.003122227414646633,1468.566,1442.111,1460.841,7.419,12.57,10.304,72.543,57.753,102.123,54.39,63.961,54.073,67.64,67.778,43.619,1506.77
2000-01-27,1490.45,1506.77,1485.23,1506.92,18981784,0.017317975586043057,1479.482,1446.045,1461.684,9.05,15.578,13.054,81.648,65.718,113.506,71.959,67.345,57.762,78.44,80.19,53.374,1535.0
2000-01-28,1514.56,1535.0,1510.75,1536.35,29388964,0.018735440710924707,1495.344,1451.234,1463.029,11.242,20.008,17.532,87.373,72.936,116.246,91.295,73.354,61.845,93.185,93.85,66.567,1673.94
2000-02-14,1591.45,1673.94,1587.82,1674.13,43571036,0.09051465798045606,1546.372,1461.249,1466.899,15.861,34.335,36.949,91.556,79.143,116.383,99.93,81.141,64.916,99.931,99.943,99.943,1670.67
2000-02-15,1709.22,1670.67,1663.01,1746.44,52534928,-0.001953475034947478,1581.885,1473.947,1470.638,21.67,44.907,46.475,86.045,81.444,95.248,78.02,87.132,66.895,78.113,81.309,81.309,1693.11
2000-02-16,1674.94,1693.11,1649.7,1695.88,37430376,0.013431736967803233,1613.664,1488.654,1474.72,28.23,54.469,52.478,84.711,82.533,89.067,84.53,89.655,67.347,84.53,86.845,86.845,1640.65
2000-02-17,1734.27,1640.65,1615.63,1770.88,51434832,-0.03098440148602265,1621.374,1502.625,1477.765,34.015,57.155,46.28,76.301,80.455,67.992,64.633,87.468,65.933,64.724,69.702,69.702,1668.09
2000-02-18,1623.96,1668.09,1583.58,1668.16,26795408,0.016725078474994562,1634.722,1516.53,1481.257,39.371,60.796,42.851,72.909,77.94,62.847,70.568,81.468,64.716,72.156,76.086,76.086,1677.14
2000-02-21,1681.36,1677.14,1652.48,1697.01,31045318,0.005425366736806876,1646.841,1530.247,1484.851,44.233,63.679,38.892,71.555,75.812,63.042,72.887,78.096,65.298,74.608,78.191,78.191,1632.29
2000-02-22,1681.3,1632.29,1627.47,1687.51,24250636,-0.02674195356380513,1642.684,1542.082,1487.556,47.713,61.634,27.842,64.864,72.162,50.268,57.72,75.32,66.394,62.459,67.757,67.757,1594.93
2000-02-23,1618.01,1594.93,1586.63,1630.55,19183888,-0.02288808973895564,1629.04,1551.236,1489.526,49.44,56.349,13.817,54.03,66.118,29.853,45.257,71.604,67.379,52.339,59.065,59.065,1634.31
2000-02-24,1593.95,1634.31,1593.93,1634.32,13932225,0.02469073877850431,1630.546,1559.584,1492.183,50.493,54.707,8.428,45.048,59.095,16.955,57.509,69.293,69.243,62.911,68.227,68.227,1631.58
2000-02-25,1639.92,1631.58,1618.18,1650.37,17056744,-0.0016704297226352517,1630.841,1567.085,1494.741,50.911,52.58,3.338,38.575,52.255,11.214,54.093,66.985,70.451,60.113,67.592,67.592,1704.86
2000-02-28,1639.8,1704.86,1639.7,1704.88,26127388,0.044913519410632624,1651.989,1576.022,1498.596,51.961,56.16,8.399,47.3,50.603,40.694,78.059,67.771,72.726,80.905,84.64,84.64,1714.58
2000-02-29,1728.14,1714.58,1678.35,1733.14,28677978,0.005701347911265458,1669.872,1585.901,1502.559,53.388,59.1,11.423,54.847,52.018,60.506,80.291,73.357,74.76,82.824,86.902,86.902,1697.74
2000-03-01,1720.6,1697.74,1692.51,1721.14,22488356,-0.009821647283882885,1677.835,1595.578,1506.14,54.588,59.387,9.597,62.008,55.348,75.329,71.883,78.674,75.922,77.244,82.984,82.984,1713.01
2000-03-02,1697.56,1713.01,1682.54,1721.6,19593500,0.008994310082815968,1687.885,1605.295,1509.936,55.701,60.153,8.903,70.092,60.263,89.751,69.103,82.814,77.289,81.995,86.537,86.537,1738.02
2000-03-03,1728.36,1738.02,1721.71,1750.65,24815508,0.014600031523458701,1702.209,1615.496,1514.121,56.973,62.062,10.178,77.495,66.007,100.471,82.456,86.031,78.659,89.171,92.355,92.355,1681.09
2000-03-06,1756.31,1681.09,1678.74,1762.83,26504584,-0.03275566449177804,1696.175,1623.989,1517.185,57.24,58.31,2.138,69.533,67.182,74.235,52.061,85.576,79.204,70.16,79.11,79.11,1694.8
2000-03-07,1661.95,1694.8,1654.44,1694.89,17685628,0.008155422969620922,1695.782,1631.546,1520.444,56.952,55.799,-2.307,66.263,66.876,65.036,59.381,83.77,79.819,73.366,82.3,82.3,1726.03
2000-03-08,1699.46,1726.03,1690.12,1726.04,19745956,0.018426953032806243,1704.424,1639.217,1524.216,56.699,55.687,-2.024,69.028,67.593,71.898,79.47,83.568,80.222,82.759,89.566,89.566,1732.35
2000-03-09,1734.77,1732.35,1714.92,1741.22,17877378,0.0036615817801544217,1712.403,1646.921,1528.035,56.453,55.469,-1.968,71.101,68.762,75.777,82.701,83.499,79.997,79.429,91.036,91.036,1705.05
